id	year	rate
20039	2012	0.0972
20041	2012	0.0396
20043	2012	0.0612
20045	2012	0.1056
20047	2012	0.0648
20049	2012	0.0528
20051	2012	0.132
20053	2012	0.0432
20055	2012	0.0492
20057	2012	0.0516
20059	2012	0.0456
20061	2012	0.0852
20063	2012	0.0828
20065	2012	0.042
20067	2012	0.0516
20069	2012	0.0504
20071	2012	0.0408
20073	2012	0.054
20075	2012	0.0864
20077	2012	0.0504
20079	2012	0.0672
20081	2012	0.0888
20083	2012	0.0444
20085	2012	0.0504
20087	2012	0.072
20089	2012	0.0804
20091	2012	0.0588
20093	2012	0.0816
20095	2012	0.054
20097	2012	0.0756
20099	2012	0.0588
20101	2012	0.0936
20103	2012	0.0408
20105	2012	0.0876
20107	2012	0.0756
20109	2012	0.1008
20111	2012	0.048
20113	2012	0.0684
20115	2012	0.0612
20117	2012	0.0756
20119	2012	0.0588
20121	2012	0.0504
20123	2012	0.0816
20125	2012	0.0696
20127	2012	0.1128
20129	2012	0.0816
20131	2012	0.0564
20133	2012	0.0516
20135	2012	0.084
20137	2012	0.048
20139	2012	0.0564
20141	2012	0.084
20143	2012	0.0528
20145	2012	0.078
20147	2012	0.0444
20149	2012	0.072
20151	2012	0.0492
20153	2012	0.0636
20155	2012	0.042
20157	2012	0.0756
20159	2012	0.0492
20161	2012	0.0612
20163	2012	0.0384
20165	2012	0.0876
20167	2012	0.0708
20169	2012	0.0552
20171	2012	0.0684
20173	2012	0.0384
20175	2012	0.1056
20177	2012	0.0612
20179	2012	0.0768
20181	2012	0.0384
20183	2012	0.0468
20185	2012	0.0516
20187	2012	0.0732
20189	2012	0.0408
20191	2012	0.0636
20193	2012	0.108
20195	2012	0.0432
20197	2012	0.0432
20199	2012	0.0792
20201	2012	0.0708
20203	2012	0.054
20205	2012	0.042
20207	2012	0.1224
20209	2012	0.1068
21001	2012	0.1248
21003	2012	0.1212
21005	2012	0.1716
21007	2012	0.1308
21009	2012	0.1224
21011	2012	0.1392
21013	2012	0.1596
21015	2012	0.15
21017	2012	0.1104
21019	2012	0.1092
21021	2012	0.0996
21023	2012	0.132
21025	2012	0.1224
21027	2012	0.12
21029	2012	0.1452
21031	2012	0.1296
21033	2012	0.1644
21035	2012	0.1308
21037	2012	0.096
21039	2012	0.1284
21041	2012	0.1092
21043	2012	0.1488
21045	2012	0.162
21047	2012	0.1224
21049	2012	0.1548
21051	2012	0.1368
21053	2012	0.162
21055	2012	0.108
21057	2012	0.1296
21059	2012	0.156
21061	2012	0.1092
21063	2012	0.1536
21065	2012	0.1512
21067	2012	0.1548
21069	2012	0.0924
21071	2012	0.1464
21073	2012	0.1488
21075	2012	0.1092
21077	2012	0.1728
21079	2012	0.1332
21081	2012	0.1428
21083	2012	0.1212
21085	2012	0.1236
21087	2012	0.1968
21089	2012	0.1488
21091	2012	0.1176
21093	2012	0.1632
21095	2012	0.12
21097	2012	0.15
21099	2012	0.1332
21101	2012	0.1272
21103	2012	0.1176
21105	2012	0.1284
21107	2012	0.1104
21109	2012	0.1092
21111	2012	0.21
21113	2012	0.126
21115	2012	0.1056
21117	2012	0.1332
21119	2012	0.12
21121	2012	0.144
21123	2012	0.138
21125	2012	0.1284
21127	2012	0.1212
21129	2012	0.1572
21131	2012	0.1476
21133	2012	0.1644
21135	2012	0.144
21137	2012	0.1812
21139	2012	0.1452
21141	2012	0.1176
21143	2012	0.1248
21145	2012	0.1464
21147	2012	0.1092
21149	2012	0.1596
21151	2012	0.1272
21153	2012	0.1044
21155	2012	0.2568
21157	2012	0.1548
21159	2012	0.1284
21161	2012	0.1488
21163	2012	0.1332
21165	2012	0.1488
21167	2012	0.1764
21169	2012	0.1296
21171	2012	0.1896
21173	2012	0.168
21175	2012	0.1512
21177	2012	0.174
21179	2012	0.1284
21181	2012	0.138
21183	2012	0.15
21185	2012	0.1128
21187	2012	0.1032
21189	2012	0.1212
21191	2012	0.1344
21193	2012	0.1404
21195	2012	0.15
21197	2012	0.1284
21199	2012	0.2004
21201	2012	0.12
21203	2012	0.1152
21205	2012	0.1536
21207	2012	0.1032
21209	2012	0.1296
21211	2012	0.1092
21213	2012	0.1152
21215	2012	0.1416
21217	2012	0.1224
21219	2012	0.1224
21221	2012	0.1512
21223	2012	0.192
21225	2012	0.1284
21227	2012	0.1296
21229	2012	0.1104
21231	2012	0.1524
21233	2012	0.1632
21235	2012	0.1056
21237	2012	0.1368
21239	2012	0.1668
22001	2012	0.0996
22003	2012	0.0852
22005	2012	0.1212
22007	2012	0.0804
22009	2012	0.1056
22011	2012	0.0972
22013	2012	0.096
22015	2012	0.126
22017	2012	0.0768
22019	2012	0.0948
22021	2012	0.0864
22023	2012	0.1284
22025	2012	0.0672
22027	2012	0.1236
22029	2012	0.1236
22031	2012	0.1356
22033	2012	0.108
22035	2012	0.0816
22037	2012	0.1704
22039	2012	0.096
22041	2012	0.1032
22043	2012	0.1356
22045	2012	0.0984
22047	2012	0.0912
22049	2012	0.1248
22051	2012	0.0936
22053	2012	0.078
22055	2012	0.0768
22057	2012	0.0708
22059	2012	0.0588
22061	2012	0.0876
22063	2012	0.0936
22065	2012	0.084
22067	2012	0.1116
22069	2012	0.1812
22071	2012	0.1008
22073	2012	0.1284
22075	2012	0.0912
22077	2012	0.0744
22079	2012	0.0948
22081	2012	0.0828
22083	2012	0.1152
22085	2012	0.1284
22087	2012	0.0972
22089	2012	0.126
22091	2012	0.078
22093	2012	0.1416
22095	2012	0.12
22097	2012	0.1008
22099	2012	0.0996
22101	2012	0.09
22103	2012	0.1032
22105	2012	0.0624
22107	2012	0.0972
22109	2012	0.162
22111	2012	0.0624
22113	2012	0.1464
22115	2012	0.0864
22117	2012	0.0804
22119	2012	0.1152
22121	2012	0.1092
22123	2012	0.0888
22125	2012	0.204
22127	2012	0.0984
23001	2012	0.1092
23003	2012	0.1008
23005	2012	0.1116
23007	2012	0.078
23009	2012	0.1344
23011	2012	0.0816
23013	2012	0.0876
23015	2012	0.084
23017	2012	0.0756
23019	2012	0.1308
23021	2012	0.096
23023	2012	0.1392
23025	2012	0.0804
23027	2012	0.1284
23029	2012	0.0936
23031	2012	0.1248
24001	2012	0.0888
24003	2012	0.09
24005	2012	0.078
24009	2012	0.0924
24011	2012	0.0708
24013	2012	0.1056
24015	2012	0.072
24017	2012	0.1032
24019	2012	0.0708
24021	2012	0.1308
24023	2012	0.0708
24025	2012	0.0828
24027	2012	0.0852
24029	2012	0.0648
24031	2012	0.0852
24033	2012	0.0636
24035	2012	0.0876
24037	2012	0.0792
24039	2012	0.0672
24041	2012	0.114
24043	2012	0.0816
24045	2012	0.1128
24047	2012	0.0924
24510	2012	0.09
25001	2012	0.1272
25003	2012	0.096
25005	2012	0.1008
25007	2012	0.1416
25009	2012	0.06
25011	2012	0.1212
25013	2012	0.1044
25015	2012	0.126
25017	2012	0.0876
25019	2012	0.0972
25021	2012	0.06
25023	2012	0.102
25025	2012	0.1164
25027	2012	0.1116
26001	2012	0.1212
26003	2012	0.2004
26005	2012	0.144
26007	2012	0.1584
26009	2012	0.1668
26011	2012	0.1764
26013	2012	0.1896
26015	2012	0.2916
26017	2012	0.126
26019	2012	0.1476
26021	2012	0.144
26023	2012	0.162
26025	2012	0.168
26027	2012	0.1488
26029	2012	0.1368
26031	2012	0.1668
26033	2012	0.1032
26035	2012	0.1392
26037	2012	0.2016
26039	2012	0.1128
26041	2012	0.1644
26043	2012	0.138
26045	2012	0.144
26047	2012	0.1236
26049	2012	0.1464
26051	2012	0.1896
26053	2012	0.198
26055	2012	0.1596
26057	2012	0.144
26059	2012	0.1644
26061	2012	0.2064
26063	2012	0.1224
26065	2012	0.1776
26067	2012	0.1392
26069	2012	0.1608
26071	2012	0.1968
26073	2012	0.1404
26075	2012	0.102
26077	2012	0.1788
26079	2012	0.1344
26081	2012	0.1716
26083	2012	0.1404
26085	2012	0.1428
26087	2012	0.21
26089	2012	0.2172
26091	2012	0.108
26093	2012	0.1932
26095	2012	0.1632
26097	2012	0.1584
26099	2012	0.0732
26101	2012	0.2172
26103	2012	0.1512
26105	2012	0.1212
26107	2012	0.1548
26109	2012	0.156
26111	2012	0.15
26113	2012	0.1224
26115	2012	0.18
26117	2012	0.1704
26119	2012	0.2112
26121	2012	0.2268
26123	2012	0.192
26125	2012	0.1656
26127	2012	0.1872
26129	2012	0.1824
26131	2012	0.1524
26133	2012	0.1656
26135	2012	0.1836
26137	2012	0.2292
26139	2012	0.1764
26141	2012	0.1536
26143	2012	0.192
26145	2012	0.1752
26147	2012	0.1548
26149	2012	0.228
26151	2012	0.1668
26153	2012	0.2136
26155	2012	0.1524
26157	2012	0.1824
26159	2012	0.1956
26161	2012	0.1584
26163	2012	0.1116
26165	2012	0.2196
27001	2012	0.2196
27003	2012	0.0972
27005	2012	0.0948
27007	2012	0.0768
27009	2012	0.0864
27011	2012	0.084
27013	2012	0.054
27015	2012	0.0756
27017	2012	0.066
27019	2012	0.0876
27021	2012	0.084
27023	2012	0.0948
27025	2012	0.0732
27027	2012	0.1008
27029	2012	0.0432
27031	2012	0.1092
27033	2012	0.0564
27035	2012	0.0624
27037	2012	0.0888
27039	2012	0.0828
27041	2012	0.0732
27043	2012	0.0672
27045	2012	0.0912
27047	2012	0.084
27049	2012	0.0912
27051	2012	0.0804
27053	2012	0.0816
27055	2012	0.0876
27057	2012	0.0852
27059	2012	0.0876
27061	2012	0.0996
27063	2012	0.1104
27065	2012	0.0564
27067	2012	0.1236
27069	2012	0.066
27071	2012	0.0624
27073	2012	0.0876
27075	2012	0.0648
27077	2012	0.09
27079	2012	0.0828
27081	2012	0.1032
27083	2012	0.054
27085	2012	0.0588
27087	2012	0.096
27089	2012	0.072
27091	2012	0.0744
27093	2012	0.0828
27095	2012	0.0936
27097	2012	0.126
27099	2012	0.108
27101	2012	0.066
27103	2012	0.0468
27105	2012	0.0732
27107	2012	0.054
27109	2012	0.0612
27111	2012	0.066
27113	2012	0.0756
27115	2012	0.0672
27117	2012	0.1092
27119	2012	0.0636
27121	2012	0.0528
27123	2012	0.0768
27125	2012	0.0888
27127	2012	0.0804
27129	2012	0.0732
27131	2012	0.0768
27133	2012	0.09
27135	2012	0.0612
27137	2012	0.06
27139	2012	0.0984
27141	2012	0.0816
27143	2012	0.0972
27145	2012	0.078
27147	2012	0.0816
27149	2012	0.0924
27151	2012	0.0516
27153	2012	0.0792
27155	2012	0.09
27157	2012	0.0744
27159	2012	0.0852
27161	2012	0.1056
27163	2012	0.084
27165	2012	0.0816
27167	2012	0.09
27169	2012	0.0564
27171	2012	0.084
27173	2012	0.0984
28001	2012	0.0612
28003	2012	0.096
28005	2012	0.1356
28007	2012	0.1032
28009	2012	0.1416
28011	2012	0.1512
28013	2012	0.108
28015	2012	0.1164
28017	2012	0.1176
28019	2012	0.1584
28021	2012	0.1356
28023	2012	0.18
28025	2012	0.12
28027	2012	0.2136
28029	2012	0.1332
28031	2012	0.1188
28033	2012	0.0924
28035	2012	0.0864
28037	2012	0.0924
28039	2012	0.108
28041	2012	0.12
28043	2012	0.1188
28045	2012	0.132
28047	2012	0.09
28049	2012	0.0864
28051	2012	0.0948
28053	2012	0.1992
28055	2012	0.1224
28057	2012	0.1104
28059	2012	0.1152
28061	2012	0.096
28063	2012	0.1224
28065	2012	0.186
28067	2012	0.1272
28069	2012	0.0852
28071	2012	0.1236
28073	2012	0.0828
28075	2012	0.0792
28077	2012	0.1044
28079	2012	0.1224
28081	2012	0.1044
28083	2012	0.1176
28085	2012	0.1392
28087	2012	0.1056
28089	2012	0.1224
28091	2012	0.0756
28093	2012	0.1212
28095	2012	0.1344
28097	2012	0.1644
28099	2012	0.1524
28101	2012	0.1008
28103	2012	0.0948
28105	2012	0.2112
28107	2012	0.096
28109	2012	0.1428
28111	2012	0.0996
28113	2012	0.1248
28115	2012	0.1176
28117	2012	0.1044
28119	2012	0.138
28121	2012	0.1332
28123	2012	0.0672
28125	2012	0.0708
28127	2012	0.108
28129	2012	0.0984
28131	2012	0.0984
28133	2012	0.0864
28135	2012	0.1416
28137	2012	0.1188
28139	2012	0.1236
28141	2012	0.15
28143	2012	0.1212
28145	2012	0.156
28147	2012	0.1056
28149	2012	0.1236
28151	2012	0.1092
28153	2012	0.1356
28155	2012	0.1128
28157	2012	0.162
28159	2012	0.1212
28161	2012	0.1812
28163	2012	0.1548
29001	2012	0.126
29003	2012	0.078
29005	2012	0.0912
29007	2012	0.0948
29009	2012	0.1104
29011	2012	0.0972
29013	2012	0.1404
29015	2012	0.1296
29017	2012	0.1116
29019	2012	0.1056
29021	2012	0.0744
29023	2012	0.1044
29025	2012	0.096
29027	2012	0.1032
29029	2012	0.096
29031	2012	0.0948
29033	2012	0.0828
29035	2012	0.1176
29037	2012	0.1044
29039	2012	0.1164
29041	2012	0.1032
29043	2012	0.126
29045	2012	0.096
29047	2012	0.1356
29049	2012	0.1032
29051	2012	0.1044
29053	2012	0.0804
29055	2012	0.1008
29057	2012	0.1284
29059	2012	0.1212
29061	2012	0.1128
29063	2012	0.1044
29065	2012	0.1116
29067	2012	0.1128
29069	2012	0.1176
29071	2012	0.1332
29073	2012	0.138
29075	2012	0.1296
29077	2012	0.0816
29079	2012	0.0996
29081	2012	0.0828
29083	2012	0.0936
29085	2012	0.1152
29087	2012	0.1476
29089	2012	0.0852
29091	2012	0.0996
29093	2012	0.1104
29095	2012	0.1044
29097	2012	0.1308
29099	2012	0.1008
29101	2012	0.1272
29103	2012	0.096
29105	2012	0.0708
29107	2012	0.132
29109	2012	0.108
29111	2012	0.0936
29113	2012	0.0996
29115	2012	0.1356
29117	2012	0.1236
29119	2012	0.0936
29121	2012	0.084
29123	2012	0.0948
29125	2012	0.1176
29127	2012	0.1044
29129	2012	0.1068
29131	2012	0.0948
29133	2012	0.1272
29135	2012	0.1164
29137	2012	0.0936
29139	2012	0.132
29141	2012	0.1236
29143	2012	0.1356
29145	2012	0.1068
29147	2012	0.0948
29149	2012	0.0708
29151	2012	0.108
29153	2012	0.1188
29155	2012	0.0912
29157	2012	0.1452
29159	2012	0.0864
29161	2012	0.0972
29163	2012	0.0852
29165	2012	0.0996
29167	2012	0.096
29169	2012	0.1068
29171	2012	0.0816
29173	2012	0.0888
29175	2012	0.096
29177	2012	0.1128
29179	2012	0.0996
29181	2012	0.1524
29183	2012	0.114
29185	2012	0.1044
29186	2012	0.1236
29187	2012	0.1116
29189	2012	0.1308
29195	2012	0.1152
29197	2012	0.0948
29199	2012	0.0936
29201	2012	0.1464
29203	2012	0.1104
29205	2012	0.1152
29207	2012	0.0972
29209	2012	0.108
29211	2012	0.108
29213	2012	0.0768
29215	2012	0.1032
29217	2012	0.1056
29219	2012	0.0948
29221	2012	0.1344
29223	2012	0.1644
29225	2012	0.114
29227	2012	0.108
29229	2012	0.1008
29510	2012	0.1152
30001	2012	0.1332
30003	2012	0.0528
30005	2012	0.1224
30007	2012	0.06
30009	2012	0.0744
30011	2012	0.0576
30013	2012	0.0468
30015	2012	0.0624
30017	2012	0.0504
30019	2012	0.0552
30021	2012	0.0504
30023	2012	0.0576
30025	2012	0.078
30027	2012	0.0444
30029	2012	0.0564
30031	2012	0.1056
30033	2012	0.066
30035	2012	0.0408
30037	2012	0.0864
30039	2012	0.0564
30041	2012	0.0984
30043	2012	0.0612
30045	2012	0.0696
30047	2012	0.0552
30049	2012	0.0996
30051	2012	0.0516
30053	2012	0.0564
30055	2012	0.1332
30057	2012	0.0384
30059	2012	0.0576
30061	2012	0.0936
30063	2012	0.1032
30065	2012	0.0672
30067	2012	0.09
30069	2012	0.0732
30071	2012	0.054
30073	2012	0.0576
30075	2012	0.072
30077	2012	0.048
30079	2012	0.0876
30081	2012	0.0372
30083	2012	0.09
30085	2012	0.0552
30087	2012	0.09
30089	2012	0.0876
30091	2012	0.1344
30093	2012	0.0516
30095	2012	0.066
30097	2012	0.0624
30099	2012	0.0372
30101	2012	0.048
30103	2012	0.0492
30105	2012	0.0612
30107	2012	0.0552
30109	2012	0.0516
30111	2012	0.0492
31001	2012	0.0564
31003	2012	0.0672
31005	2012	0.0432
31007	2012	0.0528
31009	2012	0.042
31011	2012	0.0624
31013	2012	0.0468
31015	2012	0.0852
31017	2012	0.0432
31019	2012	0.0372
31021	2012	0.042
31023	2012	0.0684
31025	2012	0.0468
31027	2012	0.0552
31029	2012	0.0384
31031	2012	0.036
31033	2012	0.03
31035	2012	0.0492
31037	2012	0.0516
31039	2012	0.048
31041	2012	0.042
31043	2012	0.0372
31045	2012	0.066
31047	2012	0.0528
31049	2012	0.0576
31051	2012	0.0456
31053	2012	0.0444
31055	2012	0.0588
31057	2012	0.06
31059	2012	0.048
31061	2012	0.0528
31063	2012	0.0444
31065	2012	0.036
31067	2012	0.0492
31069	2012	0.0708
31071	2012	0.0528
31073	2012	0.03
31075	2012	0.0456
31077	2012	0.0372
31079	2012	0.0396
31081	2012	0.0528
31083	2012	0.0408
31085	2012	0.0432
31087	2012	0.0504
31089	2012	0.0792
31091	2012	0.0384
31093	2012	0.048
31095	2012	0.0456
31097	2012	0.0552
31099	2012	0.0468
31101	2012	0.0456
31103	2012	0.0468
31105	2012	0.0528
31107	2012	0.0516
31109	2012	0.0432
31111	2012	0.0504
31113	2012	0.048
31115	2012	0.0516
31117	2012	0.0384
31119	2012	0.048
31121	2012	0.0504
31123	2012	0.048
31125	2012	0.0492
31127	2012	0.0432
31129	2012	0.0648
31131	2012	0.0564
31133	2012	0.06
31135	2012	0.0492
31137	2012	0.0372
31139	2012	0.0456
31141	2012	0.0432
31143	2012	0.0528
31145	2012	0.0504
31147	2012	0.0504
31149	2012	0.0684
31151	2012	0.0372
31153	2012	0.048
31155	2012	0.0564
31157	2012	0.054
31159	2012	0.0576
31161	2012	0.0444
31163	2012	0.042
31165	2012	0.036
31167	2012	0.0456
31169	2012	0.0432
31171	2012	0.0516
31173	2012	0.0456
31175	2012	0.1656
31177	2012	0.0348
31179	2012	0.0492
31181	2012	0.0456
31183	2012	0.0504
31185	2012	0.0384
32001	2012	0.0684
32003	2012	0.1188
32005	2012	0.1668
32007	2012	0.1512
32009	2012	0.0816
32011	2012	0.0996
32013	2012	0.1116
32015	2012	0.1032
32017	2012	0.0864
32019	2012	0.1128
32021	2012	0.1956
32023	2012	0.126
32027	2012	0.1932
32029	2012	0.1272
32031	2012	0.1776
32033	2012	0.1572
32510	2012	0.1008
33001	2012	0.1536
33003	2012	0.084
33005	2012	0.0648
33007	2012	0.078
33009	2012	0.0936
33011	2012	0.0672
33013	2012	0.09
33015	2012	0.0756
33017	2012	0.09
33019	2012	0.0792
34001	2012	0.078
34003	2012	0.1464
34005	2012	0.1008
34007	2012	0.1092
34009	2012	0.1308
34011	2012	0.102
34013	2012	0.1512
34015	2012	0.1332
34017	2012	0.12
34019	2012	0.1392
34021	2012	0.0828
34023	2012	0.0972
34025	2012	0.1104
34027	2012	0.1044
34029	2012	0.0912
34031	2012	0.1152
34033	2012	0.1404
34035	2012	0.1212
34037	2012	0.0948
34039	2012	0.102
34041	2012	0.1176
35001	2012	0.1056
35003	2012	0.09
35005	2012	0.0972
35006	2012	0.0816
35007	2012	0.0756
35009	2012	0.096
35011	2012	0.0528
35013	2012	0.0516
35015	2012	0.0828
35017	2012	0.072
35019	2012	0.1476
35021	2012	0.09
35023	2012	0.054
35025	2012	0.0912
35027	2012	0.0996
35028	2012	0.0612
35029	2012	0.0348
35031	2012	0.1608
35033	2012	0.1032
35035	2012	0.1572
35037	2012	0.0816
35039	2012	0.0708
35041	2012	0.0864
35043	2012	0.0528
35045	2012	0.108
35047	2012	0.0996
35049	2012	0.0936
35051	2012	0.078
35053	2012	0.0576
35055	2012	0.06
35057	2012	0.1044
35059	2012	0.1056
35061	2012	0.066
36001	2012	0.102
36003	2012	0.0852
36005	2012	0.0948
36007	2012	0.1596
36009	2012	0.102
36011	2012	0.102
36013	2012	0.096
36015	2012	0.0936
36017	2012	0.1068
36019	2012	0.1044
36021	2012	0.108
36023	2012	0.0924
36025	2012	0.102
36027	2012	0.1008
36029	2012	0.0984
36031	2012	0.0996
36033	2012	0.0936
36035	2012	0.0936
36037	2012	0.1092
36039	2012	0.0864
36041	2012	0.1008
36043	2012	0.0672
36045	2012	0.0912
36047	2012	0.0936
36049	2012	0.132
36051	2012	0.0912
36053	2012	0.09
36055	2012	0.0888
36057	2012	0.0996
36059	2012	0.1056
36061	2012	0.0864
36063	2012	0.1104
36065	2012	0.1056
36067	2012	0.0876
36069	2012	0.0948
36071	2012	0.0804
36073	2012	0.0984
36075	2012	0.0984
36077	2012	0.1116
36079	2012	0.0816
36081	2012	0.084
36083	2012	0.1092
36085	2012	0.0924
36087	2012	0.1068
36089	2012	0.0888
36091	2012	0.1068
36093	2012	0.0768
36095	2012	0.0936
36097	2012	0.0912
36099	2012	0.0888
36101	2012	0.0876
36103	2012	0.114
36105	2012	0.09
36107	2012	0.1032
36109	2012	0.0948
36111	2012	0.0672
36113	2012	0.0972
36115	2012	0.0864
36117	2012	0.0888
36119	2012	0.0936
36121	2012	0.0888
36123	2012	0.0936
37001	2012	0.072
37003	2012	0.1416
37005	2012	0.1632
37007	2012	0.1308
37009	2012	0.1776
37011	2012	0.12
37013	2012	0.0948
37015	2012	0.1344
37017	2012	0.126
37019	2012	0.144
37021	2012	0.126
37023	2012	0.0984
37025	2012	0.1692
37027	2012	0.1368
37029	2012	0.1824
37031	2012	0.0852
37033	2012	0.0912
37035	2012	0.1488
37037	2012	0.1632
37039	2012	0.096
37041	2012	0.1704
37043	2012	0.1428
37045	2012	0.1296
37047	2012	0.1716
37049	2012	0.15
37051	2012	0.12
37053	2012	0.1092
37055	2012	0.06
37057	2012	0.0816
37059	2012	0.15
37061	2012	0.1452
37063	2012	0.1044
37065	2012	0.096
37067	2012	0.1956
37069	2012	0.114
37071	2012	0.1164
37073	2012	0.1596
37075	2012	0.0852
37077	2012	0.1608
37079	2012	0.1224
37081	2012	0.1224
37083	2012	0.132
37085	2012	0.1572
37087	2012	0.1308
37089	2012	0.102
37091	2012	0.1032
37093	2012	0.1128
37095	2012	0.0996
37097	2012	0.0708
37099	2012	0.1452
37101	2012	0.0936
37103	2012	0.114
37105	2012	0.1308
37107	2012	0.162
37109	2012	0.1368
37111	2012	0.1584
37113	2012	0.1692
37115	2012	0.1104
37117	2012	0.1116
37119	2012	0.1272
37121	2012	0.132
37123	2012	0.132
37125	2012	0.1596
37127	2012	0.114
37129	2012	0.1428
37131	2012	0.1092
37133	2012	0.1284
37135	2012	0.0996
37137	2012	0.0756
37139	2012	0.1212
37141	2012	0.1092
37143	2012	0.1296
37145	2012	0.1236
37147	2012	0.1296
37149	2012	0.12
37151	2012	0.0984
37153	2012	0.132
37155	2012	0.1584
37157	2012	0.138
37159	2012	0.1404
37161	2012	0.1536
37163	2012	0.1716
37165	2012	0.0996
37167	2012	0.198
37169	2012	0.1428
37171	2012	0.1212
37173	2012	0.1416
37175	2012	0.1092
37177	2012	0.102
37179	2012	0.1056
37181	2012	0.12
37183	2012	0.156
37185	2012	0.0996
37187	2012	0.1524
37189	2012	0.1404
37191	2012	0.0828
37193	2012	0.1056
37195	2012	0.1548
37197	2012	0.1428
37199	2012	0.1116
38001	2012	0.1308
38003	2012	0.0324
38005	2012	0.0408
38007	2012	0.0636
38009	2012	0.0156
38011	2012	0.0348
38013	2012	0.0324
38015	2012	0.0264
38017	2012	0.0336
38019	2012	0.0444
38021	2012	0.03
38023	2012	0.0492
38025	2012	0.0408
38027	2012	0.0432
38029	2012	0.0456
38031	2012	0.0612
38033	2012	0.0336
38035	2012	0.03
38037	2012	0.042
38039	2012	0.0384
38041	2012	0.0432
38043	2012	0.0324
38045	2012	0.0408
38047	2012	0.0516
38049	2012	0.0324
38051	2012	0.0348
38053	2012	0.0372
38055	2012	0.0264
38057	2012	0.0408
38059	2012	0.0396
38061	2012	0.036
38063	2012	0.0528
38065	2012	0.0348
38067	2012	0.0372
38069	2012	0.0612
38071	2012	0.048
38073	2012	0.0384
38075	2012	0.072
38077	2012	0.0396
38079	2012	0.0516
38081	2012	0.1164
38083	2012	0.078
38085	2012	0.0444
38087	2012	0.0516
38089	2012	0.0144
38091	2012	0.0336
38093	2012	0.0252
38095	2012	0.0384
38097	2012	0.0312
38099	2012	0.042
38101	2012	0.054
38103	2012	0.0336
38105	2012	0.0456
39001	2012	0.024
39003	2012	0.1656
39005	2012	0.1224
39007	2012	0.1368
39009	2012	0.1512
39011	2012	0.1032
39013	2012	0.1212
39015	2012	0.1104
39017	2012	0.1428
39019	2012	0.1092
39021	2012	0.1584
39023	2012	0.1368
39025	2012	0.1188
39027	2012	0.1128
39029	2012	0.1668
39031	2012	0.15
39033	2012	0.1476
39035	2012	0.1584
39037	2012	0.102
39039	2012	0.1188
39041	2012	0.1404
39043	2012	0.0804
39045	2012	0.114
39047	2012	0.0984
39049	2012	0.1404
39051	2012	0.0984
39053	2012	0.1452
39055	2012	0.114
39057	2012	0.078
39059	2012	0.1128
39061	2012	0.1296
39063	2012	0.1068
39065	2012	0.1092
39067	2012	0.1344
39069	2012	0.1272
39071	2012	0.1308
39073	2012	0.1836
39075	2012	0.1248
39077	2012	0.0756
39079	2012	0.1536
39081	2012	0.126
39083	2012	0.1524
39085	2012	0.1044
39087	2012	0.0948
39089	2012	0.1008
39091	2012	0.1068
39093	2012	0.1344
39095	2012	0.1092
39097	2012	0.1356
39099	2012	0.102
39101	2012	0.1416
39103	2012	0.1224
39105	2012	0.09
39107	2012	0.1824
39109	2012	0.0936
39111	2012	0.132
39113	2012	0.138
39115	2012	0.132
39117	2012	0.1752
39119	2012	0.12
39121	2012	0.1428
39123	2012	0.168
39125	2012	0.1284
39127	2012	0.138
39129	2012	0.1536
39131	2012	0.1236
39133	2012	0.1764
39135	2012	0.1104
39137	2012	0.1332
39139	2012	0.108
39141	2012	0.1416
39143	2012	0.138
39145	2012	0.1296
39147	2012	0.1452
39149	2012	0.144
39151	2012	0.1428
39153	2012	0.132
39155	2012	0.1152
39157	2012	0.162
39159	2012	0.1224
39161	2012	0.096
39163	2012	0.1584
39165	2012	0.1356
39167	2012	0.102
39169	2012	0.1128
39171	2012	0.1068
39173	2012	0.1692
39175	2012	0.12
40001	2012	0.1344
40003	2012	0.0912
40005	2012	0.066
40007	2012	0.1008
40009	2012	0.0396
40011	2012	0.0708
40013	2012	0.0684
40015	2012	0.0624
40017	2012	0.0732
40019	2012	0.066
40021	2012	0.0684
40023	2012	0.0672
40025	2012	0.0912
40027	2012	0.042
40029	2012	0.0624
40031	2012	0.1056
40033	2012	0.0612
40035	2012	0.048
40037	2012	0.066
40039	2012	0.0972
40041	2012	0.0588
40043	2012	0.072
40045	2012	0.0552
40047	2012	0.054
40049	2012	0.054
40051	2012	0.0708
40053	2012	0.0888
40055	2012	0.0504
40057	2012	0.0948
40059	2012	0.0828
40061	2012	0.0516
40063	2012	0.1008
40065	2012	0.1284
40067	2012	0.0576
40069	2012	0.1032
40071	2012	0.084
40073	2012	0.0972
40075	2012	0.0516
40077	2012	0.0744
40079	2012	0.1248
40081	2012	0.1044
40083	2012	0.0804
40085	2012	0.0672
40087	2012	0.0648
40089	2012	0.0672
40091	2012	0.1392
40093	2012	0.0984
40095	2012	0.054
40097	2012	0.09
40099	2012	0.0972
40101	2012	0.0564
40103	2012	0.0972
40105	2012	0.0924
40107	2012	0.1116
40109	2012	0.1068
40111	2012	0.0732
40113	2012	0.102
40115	2012	0.0888
40117	2012	0.0744
40119	2012	0.0984
40121	2012	0.0756
40123	2012	0.078
40125	2012	0.0612
40127	2012	0.078
40129	2012	0.1068
40131	2012	0.054
40133	2012	0.0864
40135	2012	0.1104
40137	2012	0.1044
40139	2012	0.1008
40141	2012	0.0456
40143	2012	0.0672
